order_dttm,currency_rate,currency_nm,ecom_flg,client_type,registration_country_nm,okved,turnover_amount_amt,sales_currency,order_status,order_uuid,currency_uuid,contract_uuid,client_uuid,product_uuid,order_cnum,client_nm,product_nm,product_category
2025-08-26 13:45:40,82.6,USD,False,Юр. лицо,РОССИЯ,Торговля розничная в нестационарных торговых объектах и на рынках,87.2,USD,implementation,8852dfc6-9e86-e9ad-9db6-f30af682fa19,462ef32d-49ad-4735-afeb-c60956406378,1a3421ef-ea7b-bc1c-dc24-367a699b8b73,fd32dd67-4e3b-7750-3be5-bc3acbcbe995,a09d6b09-9ff4-c458-7077-392fc5059c24,НГЦБ-142160,"ООО ""РесурсЭнерго""",Мощный станция,Бытовая техника
2025-08-26 13:45:40,82.6,USD,False,Юр. лицо,РОССИЯ,Торговля розничная в нестационарных торговых объектах и на рынках,51.25,USD,implementation,8852dfc6-9e86-e9ad-9db6-f30af682fa19,462ef32d-49ad-4735-afeb-c60956406378,1a3421ef-ea7b-bc1c-dc24-367a699b8b73,fd32dd67-4e3b-7750-3be5-bc3acbcbe995,6af828ac-621a-16c9-6c26-ec555aadf2e8,НГЦБ-142160,"ООО ""РесурсЭнерго""",Беспроводной оборудование регулировки,Консалтинг
2025-08-26 13:45:40,82.6,USD,False,Юр. лицо,РОССИЯ,Торговля розничная в нестационарных торговых объектах и на рынках,1.69,USD,implementation,8852dfc6-9e86-e9ad-9db6-f30af682fa19,462ef32d-49ad-4735-afeb-c60956406378,1a3421ef-ea7b-bc1c-dc24-367a699b8b73,fd32dd67-4e3b-7750-3be5-bc3acbcbe995,27c2c90e-d4ce-cc96-809b-ec4afddd363d,НГЦБ-142160,"ООО ""РесурсЭнерго""",Эффективный комплект анализа,Программное обеспечение
2025-08-01 10:00:59,83.15,USD,False,Юр. лицо,РОССИЯ,Торговля розничная в нестационарных торговых объектах и на рынках,174.65,USD,implementation,10f3d060-d91c-2136-4971-0e64745f229e,462ef32d-49ad-4735-afeb-c60956406378,1a3421ef-ea7b-bc1c-dc24-367a699b8b73,fd32dd67-4e3b-7750-3be5-bc3acbcbe995,949dea81-c929-4601-c1e5-20331a93ffb9,НГЦБ-137901,"ООО ""РесурсЭнерго""",Продвинутый комплект регулировки,Комплектующие
2025-07-28 11:37:28,82.35,USD,False,Юр. лицо,РОССИЯ,Торговля розничная в нестационарных торговых объектах и на рынках,45.9,USD,implementation,47bf9dd6-0bba-c0cf-7335-950cb3b74f9b,462ef32d-49ad-4735-afeb-c60956406378,1a3421ef-ea7b-bc1c-dc24-367a699b8b73,fd32dd67-4e3b-7750-3be5-bc3acbcbe995,37edb09f-39d4-d46d-845e-8dd01fb820f7,НГЦБ-136948,"ООО ""РесурсЭнерго""",Автоматический устройство,Освещение
2025-08-18 15:09:24,1.0,USD,False,Юр. лицо,РОССИЯ,Производство электронных печатных плат,68.7,USD,implementation,5d7685a2-467d-1669-4044-9230bff15e15,462ef32d-49ad-4735-afeb-c60956406378,121af8bb-f3a0-0de5-a407-c2123957bb52,a03297d6-1a6d-be06-346a-f45d25b63a09,c4ec015c-133a-8415-6f97-4ed5affed295,НГЦБ-140707,"ОАО ""ПартнерБета""",Высокоскоростной комплект управления,Видеотехника
2025-08-13 14:26:20,1.0,руб.,True,Юр. лицо,РОССИЯ,Обработка металлических изделий механическая,150.13,USD,implementation,a3aae1d2-04f5-8e8e-234e-f3d41e8f1374,baafd897-8857-2fc9-b1bb-4bc9b37c3653,ad766506-4bb2-968d-1513-b0636963d6e7,3a463a39-dde8-4007-f480-7d037de2ff80,618bf236-cc87-8359-cd15-33d1881d02c4,E0002781834,"ИП ""СигмаБета""",Беспроводной устройство мониторинга,Промышленное оборудование
2025-08-04 15:06:21,1.0,руб.,False,Юр. лицо,РОССИЯ,Ремонт машин и оборудования,22.29,USD,implementation,720f1573-8b71-81d5-8e7e-b5476f7359ee,baafd897-8857-2fc9-b1bb-4bc9b37c3653,8f7cdff2-eea7-afb2-882d-cc32978f58c6,4c7de4ca-dac2-3c03-5e30-1a9e4fde1b01,6bb90aec-6b87-d37c-f791-de297fea7692,НГЦБ-138229,"ИП ""ТехноГамма""",Современный система мониторинга,Видеотехника
2025-08-07 06:18:18,83.15,USD,True,Юр. лицо,РОССИЯ,Деятельность в области радиовещания,76.0,USD,implementation,9928f008-4845-3691-873c-5920172f578b,462ef32d-49ad-4735-afeb-c60956406378,6823e672-d236-334d-3da2-761961410e37,29635e49-a22e-862a-1753-583b650eda88,0c243a74-ef68-982c-1ba8-eb0782f2d755,E0002679256,"АО ""ГарантТехно""",Современный сенсор,Электронные компоненты
2025-08-19 11:15:09,1.0,руб.,False,Юр. лицо,РОССИЯ,Производство элементов электронной аппаратуры,2216.0,USD,implementation,ad7d50e1-c121-c5d3-7d34-581e458dbb6d,baafd897-8857-2fc9-b1bb-4bc9b37c3653,bf2cb3b6-f1ee-55b2-22cd-6dc2eb5a8d67,fb7a7f6b-f789-9605-45cf-1a520a1c043d,6d7ad3f2-55fd-8644-fb38-215ac167bebc,НГЦБ-140906,"ТОО ""СервисДельта""",Надежный адаптер,Отделочные материалы
2025-08-27 15:48:24,1.0,руб.,True,Юр. лицо,РОССИЯ,Монтаж промышленных машин и оборудования,4.35,USD,implementation,d27344de-3a5c-b592-6db8-b649e30f9396,baafd897-8857-2fc9-b1bb-4bc9b37c3653,cab69410-277a-f01c-4ec6-12874c6a3715,a004445d-8cc7-b534-6e04-bdb6070503fa,8c52f6ce-68ca-7002-8d96-3fd04fc4ee41,E0002983613,"ООО ""ГарантАльфа""",Многофункциональный инструмент,Другое
2025-08-08 15:21:27,1.0,руб.,False,Юр. лицо,РОССИЯ,Производство электромонтажных работ,49.2,USD,implementation,cb49f214-4ebc-0741-36a1-6ea69c46a90a,baafd897-8857-2fc9-b1bb-4bc9b37c3653,9139d44d-2bc1-414b-c3bf-810e77a4e962,2efbd5f7-a914-0c0d-7f16-59707a2010dd,596b1fbc-0469-4a9a-0f28-0414ac4e8b93,НГЦБ-139260,"ООО ""ГаммаАгро""",Эффективный оборудование,Программное обеспечение
2025-07-31 16:30:15,1.0,руб.,False,Юр. лицо,РОССИЯ,Производство элементов электронной аппаратуры,1385.65,USD,implementation,74fce52f-a42e-2618-5748-0d2d031f70b8,baafd897-8857-2fc9-b1bb-4bc9b37c3653,bf2cb3b6-f1ee-55b2-22cd-6dc2eb5a8d67,fb7a7f6b-f789-9605-45cf-1a520a1c043d,bbb9d2cd-7ae4-2f1d-a3ea-cd7f1d598a29,НГЦБ-137803,"ТОО ""СервисДельта""",Интеллектуальный устройство,
2025-08-26 13:45:40,82.6,USD,False,Юр. лицо,РОССИЯ,Торговля розничная в нестационарных торговых объектах и на рынках,25.3,USD,implementation,8852dfc6-9e86-e9ad-9db6-f30af682fa19,462ef32d-49ad-4735-afeb-c60956406378,1a3421ef-ea7b-bc1c-dc24-367a699b8b73,fd32dd67-4e3b-7750-3be5-bc3acbcbe995,71cec49a-9966-783b-20a9-c2ef15b8c37a,НГЦБ-142160,"ООО ""РесурсЭнерго""",Интеллектуальный станция обработки,Промышленное оборудование
2025-08-26 13:45:40,82.6,USD,False,Юр. лицо,РОССИЯ,Торговля розничная в нестационарных торговых объектах и на рынках,58.5,USD,implementation,8852dfc6-9e86-e9ad-9db6-f30af682fa19,462ef32d-49ad-4735-afeb-c60956406378,1a3421ef-ea7b-bc1c-dc24-367a699b8b73,fd32dd67-4e3b-7750-3be5-bc3acbcbe995,e2d94184-c733-91df-0778-fe287ddf4ab7,НГЦБ-142160,"ООО ""РесурсЭнерго""",Эффективный система управления,Электронные компоненты
2025-08-26 13:45:40,82.6,USD,False,Юр. лицо,РОССИЯ,Торговля розничная в нестационарных торговых объектах и на рынках,600.0,USD,implementation,8852dfc6-9e86-e9ad-9db6-f30af682fa19,462ef32d-49ad-4735-afeb-c60956406378,1a3421ef-ea7b-bc1c-dc24-367a699b8b73,fd32dd67-4e3b-7750-3be5-bc3acbcbe995,83df0373-9874-2113-0281-270cfd0dc1ec,НГЦБ-142160,"ООО ""РесурсЭнерго""",Портативный модуль мониторинга,Мобильные устройства
2025-08-27 15:48:24,1.0,руб.,True,Юр. лицо,РОССИЯ,Монтаж промышленных машин и оборудования,4.74,USD,implementation,d27344de-3a5c-b592-6db8-b649e30f9396,baafd897-8857-2fc9-b1bb-4bc9b37c3653,cab69410-277a-f01c-4ec6-12874c6a3715,a004445d-8cc7-b534-6e04-bdb6070503fa,04fbad1d-3a86-7d25-17e6-0e906b62898e,E0002983613,"ООО ""ГарантАльфа""",Портативный адаптер управления,Другое
2025-12-09 19:01:33,79.8,руб.,False,Юр. лицо,РОССИЯ,Разработка компьютерного программного обеспечения,34.92,USD,implementation,855c610c-bfea-7218-77d8-29678ffba084,baafd897-8857-2fc9-b1bb-4bc9b37c3653,fe5bc4b8-c7e3-ecc5-430f-8311296ae1b9,2fb69120-7563-acec-506e-db96594ce4b6,2c3e708e-312d-e877-750b-45dd40989ebd,НГЦБ-162449,"ЗАО ""СтандартЛидер""",Компактный система,Отделочные материалы
2025-12-03 13:26:18,1.0,руб.,False,Юр. лицо,РОССИЯ,Разборка и снос зданий,224.76,USD,implementation,19222ea0-06c9-b1f3-20ef-2c087e68649d,baafd897-8857-2fc9-b1bb-4bc9b37c3653,632f8855-5182-f77d-d114-080775fa8bd4,34b1c82f-3c7d-dcbe-6ee7-8cbe3ceebbed,16467898-94e8-470e-10ca-3583c6c9dd27,НГЦБ-161044,"ИП ""ЛидерПартнер""",Высокоскоростной аппарат анализа,Отделочные материалы
2025-08-21 10:17:53,1.0,руб.,False,Юр. лицо,РОССИЯ,"Производство средств защиты информации, а также информационных и телекоммуникационных систем, защищенных с использованием средств защиты информации",286.94,USD,implementation,71a99058-e824-1fef-2b6b-b17aac5503ba,baafd897-8857-2fc9-b1bb-4bc9b37c3653,e3ba35a8-4e52-2268-4039-671295e0e8b9,ac935b28-80ab-42ac-f035-052a11c4e332,44189689-13cd-689a-e36d-7ca364869011,НГЦБ-141379,"ЗАО ""ПартнерПром""",Современный аппарат мониторинга,Промышленное оборудование
2025-08-25 17:36:41,82.6,USD,False,Юр. лицо,РОССИЯ,"Строительство инженерных коммуникаций для водоснабжения и водоотведения, газоснабжения",627.0,USD,implementation,eb4d8b07-6133-8f33-cb1e-8518031d6ffb,462ef32d-49ad-4735-afeb-c60956406378,eb7c2ce7-8735-d21d-f891-6d22083dc937,cda0d7a3-cce6-f803-3a90-0c379d1c03f5,d5a53ddd-449a-ebac-e54e-e64495b65292,НГЦБ-142005,"ТОО ""ТрансАвангард""",Интеллектуальный адаптер автоматизации,Мобильные устройства
2025-08-26 13:45:40,82.6,USD,False,Юр. лицо,РОССИЯ,Торговля розничная в нестационарных торговых объектах и на рынках,3510.0,USD,implementation,8852dfc6-9e86-e9ad-9db6-f30af682fa19,462ef32d-49ad-4735-afeb-c60956406378,1a3421ef-ea7b-bc1c-dc24-367a699b8b73,fd32dd67-4e3b-7750-3be5-bc3acbcbe995,1c151f04-7eaa-bb2c-9ce1-dcf30e43b810,НГЦБ-142160,"ООО ""РесурсЭнерго""",Интеллектуальный оборудование защиты,Электронные компоненты
2025-08-26 13:45:40,82.6,USD,False,Юр. лицо,РОССИЯ,Торговля розничная в нестационарных торговых объектах и на рынках,27.8,USD,implementation,8852dfc6-9e86-e9ad-9db6-f30af682fa19,462ef32d-49ad-4735-afeb-c60956406378,1a3421ef-ea7b-bc1c-dc24-367a699b8b73,fd32dd67-4e3b-7750-3be5-bc3acbcbe995,8d950ccc-5491-c3bf-789c-00286d0f5696,НГЦБ-142160,"ООО ""РесурсЭнерго""",Многофункциональный комплект,Бытовая техника
2025-08-26 13:45:40,82.6,USD,False,Юр. лицо,РОССИЯ,Торговля розничная в нестационарных торговых объектах и на рынках,90.0,USD,implementation,8852dfc6-9e86-e9ad-9db6-f30af682fa19,462ef32d-49ad-4735-afeb-c60956406378,1a3421ef-ea7b-bc1c-dc24-367a699b8b73,fd32dd67-4e3b-7750-3be5-bc3acbcbe995,6090b545-eb9f-5880-dfc1-84021a8d77e7,НГЦБ-142160,"ООО ""РесурсЭнерго""",Интеллектуальный контроллер анализа,Сетевое оборудование
2025-08-26 13:45:40,82.6,USD,False,Юр. лицо,РОССИЯ,Торговля розничная в нестационарных торговых объектах и на рынках,4700.0,USD,implementation,8852dfc6-9e86-e9ad-9db6-f30af682fa19,462ef32d-49ad-4735-afeb-c60956406378,1a3421ef-ea7b-bc1c-dc24-367a699b8b73,fd32dd67-4e3b-7750-3be5-bc3acbcbe995,8afdcc7b-a327-8f98-01bb-403d4a33f537,НГЦБ-142160,"ООО ""РесурсЭнерго""",Многофункциональный адаптер анализа,Отделочные материалы
2025-06-09 11:43:17,81.95,USD,False,Юр. лицо,РОССИЯ,Торговля розничная в нестационарных торговых объектах и на рынках,877.72,USD,implementation,852745d6-2118-3707-f8d9-b0544997f63b,462ef32d-49ad-4735-afeb-c60956406378,1a3421ef-ea7b-bc1c-dc24-367a699b8b73,fd32dd67-4e3b-7750-3be5-bc3acbcbe995,4157d62e-f8bc-de7b-f319-1529d69c55f3,НГЦБ-128493,"ООО ""РесурсЭнерго""",Надежный контроллер,Электронные компоненты
2025-05-23 12:14:53,82.55,USD,False,Юр. лицо,РОССИЯ,Торговля розничная в нестационарных торговых объектах и на рынках,266.5,USD,implementation,1020982a-3742-dc91-9fcb-7be88c415391,462ef32d-49ad-4735-afeb-c60956406378,1a3421ef-ea7b-bc1c-dc24-367a699b8b73,fd32dd67-4e3b-7750-3be5-bc3acbcbe995,c5255986-a634-1f12-a8c0-5c258010091c,НГЦБ-125612,"ООО ""РесурсЭнерго""",Базовый устройство регулировки,Другое
2025-04-29 17:47:53,1.0,руб.,False,Физ. лицо,РОССИЯ,,14.95,USD,implementation,0c05c39d-3d32-0f4d-aad2-3196783d1c75,baafd897-8857-2fc9-b1bb-4bc9b37c3653,fb738abe-28d0-34cb-f446-e53bb6c21b1b,cf9b8263-46b6-d4d5-ea1f-b9cbb02326e0,786ab23c-23b7-479d-cbe2-327e1700a094,НГЦБ-122369,"ИП ""АгроПлатина""",Продвинутый платформа,Компьютерная техника
2025-04-14 16:04:06,86.6,USD,False,Юр. лицо,РОССИЯ,Торговля розничная в нестационарных торговых объектах и на рынках,356.4,USD,implementation,1dcf6039-3647-edef-bb1a-298afa66c505,462ef32d-49ad-4735-afeb-c60956406378,1a3421ef-ea7b-bc1c-dc24-367a699b8b73,fd32dd67-4e3b-7750-3be5-bc3acbcbe995,af0122ce-e433-eb63-a799-455db62edec9,НГЦБ-119795,"ООО ""РесурсЭнерго""",Базовый адаптер,Отделочные материалы
2025-05-28 11:46:03,1.0,руб.,False,Индивидуальный предприниматель,РОССИЯ,Торговля оптовая фруктами и овощами,135.0,USD,implementation,22824cec-c091-6640-5313-52a96b5867d4,baafd897-8857-2fc9-b1bb-4bc9b37c3653,14b8a483-db9e-ef53-1e6c-5aeb9a0766f0,a9fe36de-f024-fc34-b518-60b11462fd39,f0c2e1d7-b0e6-b402-4359-0d95e79058d5,НГЦБ-126348,"ОАО ""СтандартБета""",Интеллектуальный комплект,Бытовая техника
2025-12-05 15:25:29,1.0,руб.,False,Юр. лицо,РОССИЯ,,136.38,USD,implementation,e416bfdb-d36f-87dc-70ce-63d825d678f3,baafd897-8857-2fc9-b1bb-4bc9b37c3653,79a937f5-38da-d0e8-1a07-c93041ee770f,db05169e-1965-658e-a6e0-96eb0e61ec98,1715bac9-3f15-be89-94e3-76ae53fa7966,НГЦБ-161743,"ООО ""ТрансГамма""",Компактный комплект регулировки,Видеотехника
2025-08-01 10:00:59,83.15,USD,False,Юр. лицо,РОССИЯ,Торговля розничная в нестационарных торговых объектах и на рынках,1740.0,USD,implementation,10f3d060-d91c-2136-4971-0e64745f229e,462ef32d-49ad-4735-afeb-c60956406378,1a3421ef-ea7b-bc1c-dc24-367a699b8b73,fd32dd67-4e3b-7750-3be5-bc3acbcbe995,1c151f04-7eaa-bb2c-9ce1-dcf30e43b810,НГЦБ-137901,"ООО ""РесурсЭнерго""",Интеллектуальный оборудование защиты,Электронные компоненты
2025-12-03 13:26:18,1.0,руб.,False,Юр. лицо,РОССИЯ,Разборка и снос зданий,230.73,USD,implementation,19222ea0-06c9-b1f3-20ef-2c087e68649d,baafd897-8857-2fc9-b1bb-4bc9b37c3653,632f8855-5182-f77d-d114-080775fa8bd4,34b1c82f-3c7d-dcbe-6ee7-8cbe3ceebbed,c6572525-e374-73b8-02fd-bdfca1390271,НГЦБ-161044,"ИП ""ЛидерПартнер""",Беспроводной оборудование обработки,Отделочные материалы
2025-11-26 15:33:30,81.7,USD,True,Юр. лицо,РОССИЯ,Строительство жилых и нежилых зданий,94.0,USD,implementation,d02cbd7d-d194-4ead-9a5a-73261efb67e8,462ef32d-49ad-4735-afeb-c60956406378,6dac5ebb-f248-9bde-7c51-e73c797ed5eb,8bd25365-0fc4-2b9e-eba3-9b1409ec9f4e,48b22c71-c799-9102-9282-e3baefb55458,E0003936115,"ЗАО ""ФортунаДельта""",Интеллектуальный платформа преобразования,Консалтинг
2025-12-03 10:46:59,1.0,руб.,True,Юр. лицо,РОССИЯ,"Производство санитарно-технических работ, монтаж отопительных систем и систем кондиционирования воздуха",1135.66,USD,implementation,86ec4fd2-051f-ad39-504e-bd6bf1599ca8,baafd897-8857-2fc9-b1bb-4bc9b37c3653,f0d82dab-3207-badb-44fd-9a786954e617,27b0764c-a80f-6f1e-a681-b6bada62e9ae,c6b925c8-a4ae-3554-1391-2edaf6076f95,E0003988512,"ООО ""ИнвестФортуна""",Современный модуль,Отделочные материалы
2025-12-08 14:38:33,79.8,USD,False,Юр. лицо,РОССИЯ,Торговля розничная в нестационарных торговых объектах и на рынках,52090.0,USD,implementation,71ac7ff4-e313-50c9-96a2-489f97f1335d,462ef32d-49ad-4735-afeb-c60956406378,1a3421ef-ea7b-bc1c-dc24-367a699b8b73,fd32dd67-4e3b-7750-3be5-bc3acbcbe995,8421791d-b609-a5ec-817e-29c5ee8756ef,НГЦБ-162005,"ООО ""РесурсЭнерго""",Автоматический оборудование регулировки,Комплектующие
2025-12-05 09:36:53,79.8,USD,False,Юр. лицо,РОССИЯ,Торговля розничная в нестационарных торговых объектах и на рынках,5100.0,USD,implementation,dd24574f-9386-82be-1dfb-c0934a820b89,462ef32d-49ad-4735-afeb-c60956406378,084c7103-0007-7555-92e7-228620274ae0,fd32dd67-4e3b-7750-3be5-bc3acbcbe995,491b7c76-30e4-0b45-feb0-53d51647844c,НГЦБ-161591,"ООО ""РесурсЭнерго""",Современный сенсор преобразования,Электронные компоненты
2025-12-10 18:26:41,1.0,руб.,True,Юр. лицо,РОССИЯ,Ремонт машин и оборудования,56.0,USD,implementation,cd575c8e-e976-5d20-8cf3-b94cbe8c027a,baafd897-8857-2fc9-b1bb-4bc9b37c3653,271d4ef0-7003-a45c-2d00-4fb3118132e5,951dcd24-2725-9111-6adb-4e7eb3141ca0,626a2ae2-0839-5de6-d47a-2eaba818cfca,E0004040381,"ЗАО ""ПартнерСтандарт""",Продвинутый оборудование преобразования,Сетевое оборудование
2025-12-10 13:27:31,1.0,руб.,False,Юр. лицо,РОССИЯ,Ремонт электрического оборудования,11.0,USD,implementation,aa02af9d-e1ee-5cf2-6db3-bfd09601afc3,baafd897-8857-2fc9-b1bb-4bc9b37c3653,8652e08b-9e82-d172-2429-1b990888448b,b16f632b-15de-2258-827f-e5593dacafb4,04fbad1d-3a86-7d25-17e6-0e906b62898e,НГЦБ-162583,"ООО ""ТехноПартнер""",Портативный адаптер управления,Другое
2025-10-17 14:38:23,1.0,руб.,False,Юр. лицо,РОССИЯ,"Торговля оптовая компьютерами, периферийными устройствами к компьютерам и программным обеспечением",79.73,USD,implementation,f37bb693-5f30-43fb-1f57-9296c97cfa8d,baafd897-8857-2fc9-b1bb-4bc9b37c3653,c9948346-2063-0eb1-2c56-00e98247386f,35541e96-0488-20e7-5fcc-15eb425cbad6,4a5a4d7b-7bf5-6288-2efb-854150f5f679,НГЦБ-152146,"ТОО ""ТоргЛидер""",Мощный оборудование защиты,Видеотехника
2025-12-05 06:51:31,1.0,руб.,True,Юр. лицо,РОССИЯ,Ремонт машин и оборудования,75.91,USD,implementation,f1df7a79-f715-2cc8-8de3-d5a5ade83691,baafd897-8857-2fc9-b1bb-4bc9b37c3653,70deb220-e3de-ba78-73a3-4a3bec4b8cd6,0173de5a-6c3c-214c-8c8f-d1a273ab7721,ed844fb6-26f4-1f07-350d-69e496b070bf,E0004002636,"АО ""ФортунаДельта""",Портативный система анализа,Видеотехника
2025-10-07 11:18:45,1.0,руб.,False,Юр. лицо,РОССИЯ,"Строительство инженерных коммуникаций для водоснабжения и водоотведения, газоснабжения",455.55,USD,implementation,bdb8f6e9-f96c-7541-0de7-bd1d0636d053,baafd897-8857-2fc9-b1bb-4bc9b37c3653,817f5cc9-70c5-4e54-39aa-92d8ca494185,8aab1403-2533-eb8c-8f77-ba3acdac8dda,30534db8-31d1-5ee4-8736-2105e5dce4da,НГЦБ-149916,"АО ""КапиталВектор""",Автоматический платформа,Видеотехника
2025-12-01 10:51:36,1.0,руб.,False,Юр. лицо,РОССИЯ,,1142.79,USD,implementation,908c085c-e725-2c1f-9874-d5aa50f0a022,baafd897-8857-2fc9-b1bb-4bc9b37c3653,9a31e771-3e82-9c0d-111c-e147725f44b7,8fc61e08-6789-507d-7f52-3b03d7e4a9f7,7ef3de22-5c13-51a2-ad59-abe13cedc0bc,НГЦБ-160354,"ЗАО ""АвангардБета""",Эффективный оборудование,Отделочные материалы
2025-12-03 13:26:18,1.0,руб.,False,Юр. лицо,РОССИЯ,Разборка и снос зданий,510.19,USD,implementation,19222ea0-06c9-b1f3-20ef-2c087e68649d,baafd897-8857-2fc9-b1bb-4bc9b37c3653,632f8855-5182-f77d-d114-080775fa8bd4,34b1c82f-3c7d-dcbe-6ee7-8cbe3ceebbed,2ac72f4e-faf0-042b-7a49-d5b685ecf22c,НГЦБ-161044,"ИП ""ЛидерПартнер""",Мощный комплект защиты,Отделочные материалы
2025-11-27 11:59:09,1.0,руб.,True,Юр. лицо,РОССИЯ,Обработка металлов и нанесение покрытий на металлы,42.23,USD,implementation,5ac5144b-4379-268e-fb1b-c9ced6cb1a0a,baafd897-8857-2fc9-b1bb-4bc9b37c3653,46d532ab-ab6f-bec2-f068-2536582a797c,9b7325b2-0c88-b1d1-32a0-0b6027cfa6ef,e25c3143-d5da-dcef-4fc8-5a7b44e1a480,E0003942700,"ОАО ""ГаммаАвангард""",Эффективный станция регулировки,Отделочные материалы
2025-12-11 15:24:30,1.0,руб.,False,Юр. лицо,РОССИЯ,Торговля оптовая неспециализированная,19.35,USD,implementation,f861e3e2-22ac-1422-042e-7d46fb4ff191,baafd897-8857-2fc9-b1bb-4bc9b37c3653,2d2cb38f-4790-f516-f0d1-288bc2100948,5e12932a-0b8b-dbb5-6b18-65861034280a,79d59dac-8f3e-ce8a-6554-8b658fdbfd51,00000012054,"ЗАО ""БетаЛидер""",Базовый модуль анализа,Видеотехника
2025-12-01 08:49:35,1.0,руб.,False,Юр. лицо,РОССИЯ,Ремонт электрического оборудования,641.57,USD,implementation,6aae6f91-8a0d-13c0-cb12-10ce2b660af1,baafd897-8857-2fc9-b1bb-4bc9b37c3653,e346e817-2a57-86a6-5032-f36ac3e2a19c,358ebb0a-d4fe-f1d7-499a-6ad8e180ebef,ae32c0ac-5798-d8bc-d854-0f5b10524fc1,00000011478,"АО ""ДельтаРесурс""",Профессиональный адаптер обработки,Строительные материалы
2025-11-11 10:16:03,84.2,USD,False,Юр. лицо,РОССИЯ,Строительство жилых и нежилых зданий,1306.84,USD,implementation,25037641-dc55-2dff-7439-806d3179a626,462ef32d-49ad-4735-afeb-c60956406378,9ad588d2-40b1-a99a-26a9-303408241aa7,8bd25365-0fc4-2b9e-eba3-9b1409ec9f4e,8e95ccc2-aefe-6da3-fa40-c2da4e4ec62a,НГЦБ-156313,"ЗАО ""ФортунаДельта""",Портативный инструмент защиты,Отделочные материалы
2025-11-11 10:16:03,84.2,USD,False,Юр. лицо,РОССИЯ,Строительство жилых и нежилых зданий,2943.1,USD,implementation,25037641-dc55-2dff-7439-806d3179a626,462ef32d-49ad-4735-afeb-c60956406378,9ad588d2-40b1-a99a-26a9-303408241aa7,8bd25365-0fc4-2b9e-eba3-9b1409ec9f4e,43db7b4c-b8c8-928a-4ec7-4b042495186c,НГЦБ-156313,"ЗАО ""ФортунаДельта""",Мощный платформа мониторинга,Отделочные материалы
2025-10-17 14:38:23,1.0,руб.,False,Юр. лицо,РОССИЯ,"Торговля оптовая компьютерами, периферийными устройствами к компьютерам и программным обеспечением",97.5,USD,implementation,f37bb693-5f30-43fb-1f57-9296c97cfa8d,baafd897-8857-2fc9-b1bb-4bc9b37c3653,c9948346-2063-0eb1-2c56-00e98247386f,35541e96-0488-20e7-5fcc-15eb425cbad6,5af1e49c-a1e0-93e2-fefc-ad4afe2dc993,НГЦБ-152146,"ТОО ""ТоргЛидер""",Компактный комплект,Другое
2025-12-10 18:26:41,1.0,руб.,True,Юр. лицо,РОССИЯ,Ремонт машин и оборудования,42.16,USD,implementation,cd575c8e-e976-5d20-8cf3-b94cbe8c027a,baafd897-8857-2fc9-b1bb-4bc9b37c3653,271d4ef0-7003-a45c-2d00-4fb3118132e5,951dcd24-2725-9111-6adb-4e7eb3141ca0,80c86455-429c-23be-5db3-b69285384bc4,E0004040381,"ЗАО ""ПартнерСтандарт""",Интеллектуальный комплект автоматизации,Сетевое оборудование
2025-12-05 12:51:00,1.0,руб.,False,Юр. лицо,РОССИЯ,Производство элементов электронной аппаратуры,116.32,USD,implementation,e863f53b-9191-e317-387e-e0794d2f1ef5,baafd897-8857-2fc9-b1bb-4bc9b37c3653,4a3c95a4-fac4-4fc4-1011-4f110d2fe5fb,fb7a7f6b-f789-9605-45cf-1a520a1c043d,f6fe7594-05e3-7321-5300-19d3feeaf319,НГЦБ-161659,"ТОО ""СервисДельта""",Беспроводной устройство автоматизации,Инструменты
2025-12-12 13:53:43,82.15,USD,False,Юр. лицо,РОССИЯ,,4544.0,USD,implementation,8c530cb5-226f-c5b6-b1a8-937b96cb2c35,462ef32d-49ad-4735-afeb-c60956406378,77db9cec-4dd6-b1a3-bf29-6d387c46360c,16face5f-9322-ac08-2595-9c118c928e53,f562ede7-7600-6768-8540-453452d082f3,НГЦБ-163177,"ТОО ""СтандартСервис""",Продвинутый платформа мониторинга,Отделочные материалы
2025-10-17 14:38:23,1.0,руб.,False,Юр. лицо,РОССИЯ,"Торговля оптовая компьютерами, периферийными устройствами к компьютерам и программным обеспечением",1105.54,USD,implementation,f37bb693-5f30-43fb-1f57-9296c97cfa8d,baafd897-8857-2fc9-b1bb-4bc9b37c3653,c9948346-2063-0eb1-2c56-00e98247386f,35541e96-0488-20e7-5fcc-15eb425cbad6,01bf05aa-bbe6-c11f-7f84-5fa7042fc047,НГЦБ-152146,"ТОО ""ТоргЛидер""",Интеллектуальный контроллер хранения,Видеотехника
2025-12-08 02:25:46,1.0,руб.,True,Юр. лицо,РОССИЯ,Ремонт машин и оборудования,17.09,USD,implementation,83824679-41b3-8619-9a2e-29cd64bd076a,baafd897-8857-2fc9-b1bb-4bc9b37c3653,77984402-8dd5-7c1e-4c11-4835171ac2af,e4878088-f39d-2267-dfd4-c6af1d8007fd,398a29a6-3638-13f8-c19c-d4bb1c55cda4,E0004022213,"ИП ""ТоргРесурс""",Продвинутый аппарат мониторинга,Видеотехника
